gene_name	mouse_entrez_id	AgeMap.Heart	GDS2972.Heart	GDS40.Heart	GSE11291.Heart	GSE12480.Heart	total_effect	total_p_values	adjusted_p_values
TTLL11	74410	-0.0006959908452804984	not_pres	not_pres	0.029577984611988004	-0.004146559344444406	-0.0035361660006681386	0.01765622203496231	0.056069137107141384
TMC5	74424	-0.0001984973775601001	not_pres	not_pres	0.002096209468056366	-0.001952493714285743	-0.0019216011520764016	0.00040645682697537655	0.0033764005118869186
CMIP	74440	-0.009851934367764912	-0.00659633641425908	0.005052593494983881	-0.001034730764195288	0.03582772713095235	0.004487335917996877	0.5495116596030516	0.7237116875227241
SLCO6C1	74441	0.0015135569679430201	0.007980016107365102	0.2189540751551884	-0.02323324307603289	-0.004031583511904796	-0.003580610837904348	0.0019488906848503795	0.009657027435721995
SGMS2	74442	0.005075011071460378	not_pres	not_pres	-0.01171786914430032	0.016404476547619045	0.01118945314113279	0.004241686141634338	0.017730360165269504
SLC9B1	74446	0.0020771036999109585	not_pres	not_pres	0.003196440728865893	-0.0032801970209523947	-0.0030618468863881382	0.0031648090614954105	0.014062377293250427
PANK2	74450	0.001265900576580597	not_pres	not_pres	-0.007500385091792516	0.01523253571111112	0.0030814440927476906	0.5465783347565663	0.7218126063558505
PGS1	74451	0.003406321393588597	-0.03855176298836637	not_pres	0.000994547394233325	0.0027497867297618835	0.0014776441180436432	0.7056568599644608	0.8346413111867661
EXOC3L2	74463	0.0021738319501335758	not_pres	not_pres	-0.019673882485642336	-0.0012821750738095349	-0.0012550692276797008	0.001845968279077903	0.009284139960864558
TAF7L	74469	0.011751363526268929	not_pres	not_pres	0.02028196607479109	-0.003383256028571452	-0.003214977308855201	0.0012012357339441504	0.006807335613740631
4933427D14RIK	74477	-0.002212257340605533	not_pres	not_pres	-0.03215743887340931	0.00830199034761903	0.0027553301570195613	0.46399634265206613	0.6552252962542306
TNKS2	74493	0.0049635329425645565	0.016839235512058806	-0.004119025725951214	0.0024695790928439404	-0.001491805800000065	0.0024474713437135347	0.24293309543306174	0.4357855220233337
FAM53A	74504	-0.0024596103753339272	0.00011803870484471124	not_pres	-0.006435890004186873	-0.004820537447619098	-0.0041254423271506035	0.1580089852256058	0.3233687533258107
NETO2	74513	0.003520217228406072	not_pres	not_pres	-0.04144901240396294	0.0014711095619047432	0.002163292936178102	0.13712739432189047	0.29253557813632236
MORC2A	74522	0.0009604849049421257	not_pres	not_pres	0.0032352723320676485	-0.004291101095238135	0.0014684987951338526	0.5310654445436942	0.7103704679631503
FAM234B	74525	0.003507027099732858	not_pres	not_pres	-0.027901055667624755	0.0012831055142857005	-0.005401163079784957	0.4447690670794364	0.6384416890817844
MGME1	74528	-0.0019205932023597487	not_pres	not_pres	-0.0022126045025162716	-0.0021660550238095516	-0.0020174910120692143	0.2657100705415325	0.46108910423880917
MAU2	74549	-0.0013290273374888715	-0.0012856765602038828	-0.02962553090526726	0.004709692536346927	-0.003432885062857185	-0.0007157558920637914	0.7384726985218599	0.8539508806454839
PCK2	74551	0.001982532658058773	-0.007777672964513663	0.11000212264712891	-0.005299100911047329	0.01016288059285712	0.0034572731190059677	0.264170469038026	0.4593926929446057
TTC17	74569	-0.002104151260017795	0.002038942848332531	-0.016336028115006784	0.017548766394238607	-0.005782704061904807	0.002141713743233607	0.6537083242575372	0.7989551199882041
ZKSCAN1	74570	-0.002855300504897597	0.002895530787804676	-0.017438698961710325	-0.0047140105563298895	0.00020592148761902282	-0.0006420733278088452	0.7851069310143789	0.881180871932709
LVRN	74574	-0.003143837439893128	not_pres	not_pres	-0.05509226083465681	-0.0038745271642857335	-0.0040377001247078785	0.0014397585290282233	0.007776766745566673
SPPL3	74585	-0.0030962084692787196	0.008224741636097044	0.017764935027218626	-0.013641057239627219	-0.00925169773095243	-0.002694093648257973	0.5392228756329877	0.7162183596724149
CD200R3	74603	-0.0012496579496883283	not_pres	not_pres	-0.010598023499360908	-0.0035814303261904965	-0.0034924967332035646	0.00029240241801165023	0.0028037006384757147
ABCB8	74610	0.0023488626447016963	-0.0053875342305624435	0.010628621618551853	-0.023164244674914167	-0.01566375987857149	-0.007904815633816632	0.12152784439722608	0.26763891585917826
SCRN3	74616	-0.003930837858414948	not_pres	not_pres	0.006231291940400396	-0.01049387584920635	-0.0032178796243970457	0.3349133572284322	0.533059775291145
SPSB1	74646	0.00626183714470169	-0.01674834529965677	not_pres	-0.015579299609752933	-0.0022451186869047943	-0.006001906622142685	0.19695852445276674	0.3778489905362644
S100PBP	74648	-0.0014080848014247525	-0.002033966370760046	not_pres	0.0023265573366651193	0.013096220952380923	0.004607267492623796	0.24831652043027774	0.44251374043531716
POMK	74653	-0.0009125329483526288	not_pres	not_pres	-0.023668822358387465	0.0018660964952380739	-0.0066312284685467624	0.2830899999193559	0.4798394283636395
ZFP943	74670	-0.004674296471950135	0.00810724829053612	not_pres	-0.003172948634563258	-0.004660719692857168	-0.003528040762303169	0.08542281110677297	0.20397466054766367
WDR35	74682	0.002411075211487074	not_pres	not_pres	0.0031535781961701814	-0.0016410146452381265	0.001566354486549099	0.410875523406971	0.6088203408615366
LRRC74B	74685	0.00017055910151380456	not_pres	not_pres	0.05015824631644735	-0.012940814490476245	-0.005482966958949122	0.24302876499325732	0.43583087429900946
TDRD9	74691	-0.00638259556856636	not_pres	not_pres	-0.011991700555086186	-0.0014616760428571626	-0.0014953277059501476	0.00020972849020395312	0.002407186169566046
RHOH	74734	0.004440361310774715	-0.01793817022936707	0.04795649268603336	-0.034415399065788506	0.0005993248460317412	0.0010624162149610282	0.7927009030818575	0.8855698094510035
C2CD5	74741	0.0020834177575690133	not_pres	not_pres	-0.010481438336654443	-0.0012547632047619738	-0.0005344953035019786	0.8111881656032727	0.8961902733333519
DHCR24	74754	-0.0014537979162956311	-0.010116007713258365	not_pres	-0.015347702221397232	-0.0004899768269841127	-0.0009694023712625569	0.4704665732013755	0.6610931317193637
KLC4	74764	0.003987817747105969	0.005705015230144744	-0.0013742419953290952	-0.003873087819336596	-0.01112871121190482	4.212891920802091e-05	0.9886042195423963	0.993710143942394
PIK3CB	74769	-0.002747426109528059	not_pres	not_pres	0.008258913392001709	-0.001268576214285732	-0.0012392602672961868	0.7067183206639309	0.8353117661722679
PPA2	74776	-0.0017700986976847723	0.012429752528099941	-0.04073119100924061	0.007616067017553518	-0.019439187295238164	-0.0030636148385820403	0.6262653035615868	0.7792436911029109
NAA15	74838	0.0023954296887800557	0.005539579008806431	-0.010979298128951626	0.009744544580397377	0.006815196126190422	0.005327126365007158	0.009547714855008715	0.03391304262306287
MANF	74840	0.001066253737756011	-0.01933836426097363	0.0022388575477831907	0.016900728588575942	-0.00943495874761914	-0.0033734949026383463	0.5527574448968968	0.7261715452567076
SLC35F6	74919	0.004161779095725727	not_pres	not_pres	-0.0010859673595587926	0.008187785788888916	0.004162706732196556	0.24415645792947216	0.4374309326484976
RAB11FIP2	74998	-0.002799910126669634	not_pres	not_pres	0.0008776355462600319	-0.0030688264365079064	-0.0026544323152607762	0.1373928344888259	0.2929183696170221
MINDY1	75007	0.007515517219501339	-0.01133764413531381	0.03950610444748587	-0.0010389246227223564	0.0013671290357142596	-9.365548693339387e-05	0.9752200812913845	0.9866631528462938
SF3A3	75062	-0.0004880768873552913	0.0024397275594239265	-0.0077534609142183575	-0.031681376125657884	0.009043164964285672	-0.004785615314880464	0.4551760732024104	0.6473943640892977
LYSMD4	75099	-0.00641394392876224	not_pres	not_pres	-0.0018976965194718101	-0.0009156863642857602	-0.00286831188677433	0.2317409973743778	0.4221435829607528
MMD2	75104	-0.005858849149599285	not_pres	not_pres	-0.015905856450118647	-0.0017201209714285386	-0.001987109154269613	0.05866261341935386	0.15092162976513862
4930509E16RIK	75115	0.0031989758045414003	not_pres	not_pres	-0.023482552330837694	-0.003966426404761938	-0.003219414902991931	0.01773301781429326	0.05626928867004391
RPRD2	75137	-0.0014745142163846764	not_pres	not_pres	0.004057309890975004	0.000600005603571381	0.002220004919199846	0.3333360507661398	0.5314599514243634
RASD2	75141	-0.00273933740872662	not_pres	not_pres	0.0678132143625545	-0.0024333538452381252	0.016837086242225543	0.3283218929590941	0.5260925180443102
4930527J03RIK	75164	-0.002489867831700795	not_pres	not_pres	0.01025597458926028	-0.0019256300404762155	-0.0018623460556657597	0.15636331547890192	0.32110183416856203
PRR3	75210	0.0006001986718610882	not_pres	not_pres	-0.025898348130154666	0.0018567618857142677	0.0015701767757169524	0.4983620009261003	0.6834261198675396
RNF121	75212	0.0007719591368210122	not_pres	not_pres	-0.023166888843106748	0.004008707492857099	-0.006085816701251397	0.37928350764152596	0.5780605032939161
RNF19B	75234	-0.005277539248219054	0.009061393012407049	-0.011621746235062708	0.015406728272764611	0.004124410114285677	0.0017842782047026294	0.656398842202949	0.8005926982037752
PELP1	75273	-0.00019784345948351857	not_pres	not_pres	0.018534698150381418	-0.0006621776309524187	0.0030543773792276966	0.384422542837461	0.5831882893211455
PRKD3	75292	0.005449514465093508	0.020074208390629206	not_pres	-0.009106221985451177	0.00292467445833329	0.004003217729997885	0.3345532281681334	0.5326220121925465
ASXL2	75302	0.001125668913178982	not_pres	not_pres	-0.004741264528241564	-0.001529683922619065	-0.0009526259173138094	0.6859828693582939	0.8203452677514476
4930550C14RIK	75311	-0.001606035803650927	not_pres	not_pres	-0.06532535885627054	-0.006807899300000022	-0.004684687170746762	0.008922950709713273	0.03206268643449811
TAF1D	75316	0.002495066068566347	0.01611449318765229	-0.013171212025577084	0.004732369580201616	0.003011043271428551	0.003519349355677674	0.11265701831351471	0.25336638673797207
ETNK1	75320	0.0017321073103739944	0.008299510277726657	not_pres	-0.007753869282094844	0.0028819302952380436	0.0011648346668213297	0.6443300909648804	0.7917957956789594
MPHOSPH8	75339	-0.002680964800089057	not_pres	not_pres	0.006145884414387209	-0.005773009512698449	-0.0005180835406634439	0.8552375719744181	0.922675059359838
SPP2	75396	0.0013964237333036439	not_pres	not_pres	0.06666000810727708	-0.002019960483333357	-0.001923703488160281	0.0006077409843089354	0.004298784013275561
MRPL32	75398	-0.0003901457350845947	not_pres	not_pres	-0.007094887912131212	-0.015310144571428666	-0.0053786409112755364	0.06623984019792828	0.16614841468573271
NDUFS7	75406	0.00027874118655386425	not_pres	not_pres	0.0085960018105887	-0.015328839785714428	-0.0023442565813976404	0.6772719246474225	0.8141685852209
KMT2B	75410	-0.0030171326834372227	not_pres	not_pres	-0.0017698488632709036	0.005344541647619005	0.00035308443133064534	0.9244702837642282	0.9609939068134608
ARHGAP12	75415	-0.002947595409617079	not_pres	not_pres	-0.014570006629348771	-0.0017857344333332727	-0.004662620987179312	0.12860169449929415	0.27922660471419886
NOP14	75416	-0.0027576427199465753	not_pres	not_pres	0.001537284559053928	-0.002308853190476228	-0.0022819730755742514	0.3665841144791927	0.5654975752534388
SECISBP2	75420	0.0004945852943009713	not_pres	not_pres	-0.005821103618433632	0.004901191528571391	-0.0012259928024107775	0.6642470415861621	0.8058490811494966
METTL5	75422	-0.007878985837043623	0.020473835732393114	-0.006598014423709719	-0.009144438293355261	4.1752985714189894e-05	-8.780507392116856e-05	0.9871317196162044	0.9928423028593055
ARL5A	75423	0.002869093481077471	0.0009212957846903846	-0.007754081991698553	0.0033600257204023515	0.021052237226190422	0.002978252463282742	0.0876792657404748	0.2081465840388711
ZFP820	75424	0.004357833174532509	not_pres	not_pres	0.02358048943225762	-0.0034209645357143274	-0.0003225567283176442	0.9012182504211481	0.9468096728886002
TTI1	75425	0.0033008342907390863	not_pres	not_pres	0.021412313293932728	-0.00776467033333339	0.0058110322520387465	0.42339960608351745	0.619892935471181
DYNLRB2	75465	0.0013915079768477305	not_pres	not_pres	-0.009389815084845682	-0.0012330364857143002	-0.0010949042553054903	0.06633547150840624	0.16634744880037813
OPLAH	75475	0.003863960841495996	not_pres	not_pres	0.03160746230128522	-0.007202221076190528	0.009032291800959723	0.27071649551716437	0.46652821604766853
GARIN5A	75538	-0.00315908077025822	not_pres	not_pres	0.0035473779475813233	-0.0003606266809524066	-0.00037617095981658585	0.6216581094477843	0.7764551962939596
CFAP161	75556	-0.00037180639804095797	not_pres	not_pres	0.02890593422584125	-0.0024581145380952567	-0.002364464118460549	0.000927505336750678	0.005712348268987374
EP400	75560	0.00014004301380231548	not_pres	not_pres	0.004636671248262281	-0.0020992689789115053	-0.001716465572114138	0.09678583762130577	0.22435273637756872
RSPH9	75564	-0.0003675445191451401	not_pres	not_pres	-0.015399202559635804	0.0018568821476190218	0.001244947179977665	0.5841950199693491	0.7488622597896503
SGF29	75565	-0.004918120151380231	-0.001286220239871308	-0.024676357910460245	-0.0009039156165783352	-0.0008299333476191363	-0.002857275249244978	0.247678959392712	0.4417561676613517
DUSP9	75590	0.002940057127114879	-0.027431405723174096	0.11497770846129528	-0.003291025560199695	-0.0009291608301586363	0.0013872243091592558	0.3890445038937038	0.5875489200404876
KDM5B	75605	-0.0010432350369991039	-0.014568649703251328	0.0420736789431361	-0.005767294303648016	-5.4632808333357485e-05	-0.0017210172014085444	0.45957811984767605	0.6511911578898391
CHMP4B	75608	-0.005849065516473728	0.0056218468942271504	0.005392073375353634	0.009644245300045512	0.00397244407142848	0.00442443708991812	0.11021199103461066	0.2491351810610917
MED25	75613	-0.005753061589937661	not_pres	not_pres	0.0136769355366336	-0.005360341295238158	0.0013654457723931953	0.8012680267221759	0.8903054078006795
RPS25	75617	0.003935673734194119	0.012261992872007119	-0.030313831482311066	0.004825877989607957	0.006676319428571283	0.005501261757325192	0.003892731403320804	0.01652773036086861
FASTKD2	75619	0.004654424443455039	not_pres	not_pres	0.005515967285088116	-0.012028416236904857	-0.000584658748309886	0.8998634834160818	0.9464081463513965
TEX30	75623	-0.007264940227070327	not_pres	not_pres	-0.019641204469198356	-0.001453352009523852	-0.0067334711454265506	0.16993450764465035	0.34038419665870007
RAI14	75646	0.00634588558993768	not_pres	not_pres	0.02501128072512291	0.025121374257142833	0.015736048128441676	0.006388140955987831	0.02451652003311154
BICDL1	75665	0.0045001981064113974	not_pres	not_pres	-0.0007567530568831637	-0.005442909342857179	-0.000317688326533569	0.9242461418536358	0.9608755549846891
PIK3R4	75669	0.0011144716607301985	not_pres	not_pres	-0.007808848707737154	0.001270576214285668	-0.0009140127259705552	0.6784893676969044	0.814839341446862
EIF4B	75705	0.0015743610958593043	-0.027948154929434033	-0.027013218453051352	0.004363046639990334	-0.0022073135063492913	-0.006808214980846058	0.2452921246759966	0.4387347542891895
CUL5	75717	0.0019290894808548361	not_pres	not_pres	-0.014144093980804809	-0.0020577950936509805	-0.002796153147945547	0.5118676762748848	0.694694558323522
4932414N04RIK	75721	0.001695084468388233	not_pres	not_pres	0.018603088521322447	-0.0040451990333333614	-0.0038491564758463288	6.567169982507615e-05	0.0016546108042757805
AMOTL1	75723	0.0017211214594835067	not_pres	not_pres	0.012688755381123823	0.0011669808460315727	0.005577963844450301	0.08884403985231204	0.21030093297602184
PHF14	75725	-0.005214204306099726	not_pres	not_pres	0.004254169370443608	-0.006400860211111147	-0.00246735993641903	0.3918982036599835	0.5897465294832669
SESN3	75747	-0.0024785970124665945	not_pres	not_pres	-0.03397912941976388	-0.0015632485500000314	-0.012907394032554583	0.14367158424759618	0.3024867101719299
SLC10A6	75750	0.0026532700356188856	-0.034881072913005406	0.14091473001672436	-0.0051594908064962475	0.025568296247619034	-0.001229165005996167	0.9137522593699045	0.9544208792533062
IPO4	75751	0.0006701474919857534	-0.005101326574342466	-0.036213683250548884	0.020556150918386334	-0.00261784817857149	6.680365384759699e-05	0.9910500247760163	0.9952873627038478
KLF17	75753	0.000677890796972403	-0.011080044168266752	0.07901054470483093	0.012353413003720372	-0.001798727111111115	-0.0016707994337076665	0.0036014356622198207	0.01555926802483341
DCAF17	75763	-0.0015389897831700845	not_pres	not_pres	-0.02015865069589564	0.005169075290476163	-0.002448886865610732	0.5898655731854625	0.7528983752682652
RAB11FIP1	75767	0.0011216265658949205	not_pres	not_pres	-0.008303940340292505	-0.0017945377000000186	-0.0016010880718369679	0.2010023100519832	0.3827989390406762
LCA5	75782	-0.003369292311219948	not_pres	not_pres	-0.00302433392139035	-0.00197212406666669	-0.002530101639330517	0.4681519633057626	0.6589080081378372
SMURF1	75788	0.00029574174398930893	not_pres	not_pres	0.007215952200600992	0.003189677564285693	0.0020386460667697107	0.4862480858029157	0.6738817207871927
CDYL2	75796	0.0034428725859305402	not_pres	not_pres	-0.011422134823761462	-0.0005464055178571597	-0.0004830791723115142	0.6905691506341514	0.8236336089209391
4930447C04RIK	75801	-0.004609663196794287	not_pres	not_pres	0.00816300989055916	-0.003128532960317487	-0.003158967876958226	0.0017306131113208334	0.008861847925553456
NLN	75805	-0.005849234815227056	0.013969472904725888	0.029853659708423352	0.002123177837374521	-0.014206005804761966	-0.003089472283399029	0.300798814534037	0.49874092683707044
SENP2	75826	-0.001186677098397149	not_pres	not_pres	-0.009341995931799213	0.0051148415285714	-0.0019387374591902113	0.3809579635674232	0.5797494776214099
RNF139	75841	-0.0012089123410507564	not_pres	not_pres	0.007632400767845521	-0.004525070476190593	0.0011685830734466912	0.7321639012448182	0.8506321747647883
ZFP821	75871	0.004099758709928767	0.007570329230498565	0.031215384122081802	-0.04165324977570622	-0.0009172528095238268	-0.0009044373375154322	0.00013977399592746131	0.00209251399763932
DCP1A	75901	-0.005848460277827239	-0.026554705720461355	-0.0580908921599671	-0.004516960588227932	0.0027182554253968386	0.0010277749497299375	0.6043974798924414	0.763907873676524
EXOC6B	75914	-0.00013745081923419817	not_pres	not_pres	-0.004525923424956349	-0.0023475971476190696	-0.0018084599094585862	0.25244436990530206	0.4465474997306786
TRAPPC8	75964	0.012612295377560095	not_pres	not_pres	-0.011484337129711225	-0.0003777614095238496	-0.0015842610770290546	0.7601619117900698	0.8674768898994849
ZDHHC20	75965	-0.0020468002239536977	not_pres	not_pres	-0.020004760220705936	0.007659177604761813	-0.0009443507408771064	0.7334098516113767	0.8515955632523713
SLAIN2	75991	-0.0014716698575244786	not_pres	not_pres	0.005736548945836764	-0.006949875657142904	-0.0009580215639839803	0.8028205803012954	0.8909896399210978
ZC3H18	76014	-0.007678468817453257	not_pres	not_pres	-0.002030468164288271	0.0016896452047618915	-0.0019226436843864795	0.5873935764528688	0.7510566721821033
GON4L	76022	-0.0005758720658949187	-0.002841078553465645	0.0003086994772702467	0.009348740141234366	0.006619392084126926	0.004122205438562395	0.0832589010703535	0.19997233117768504
CANT1	76025	0.0021325705520926184	-0.0026562773800872658	-0.0035168157847567105	-0.011114290316056583	0.004665251866666668	3.57678467029918e-05	0.9888684080537511	0.993829042373403
TTPAL	76080	0.006656220316117548	not_pres	not_pres	-0.020040027280352354	0.0015693603476190192	-0.002865125014359407	0.6290088704351567	0.7809110733500868
RAPGEF2	76089	0.002543608936464827	not_pres	not_pres	0.012647274216430346	-0.001372499933333389	0.005190149972836075	0.10650879121330026	0.24223785736714423
GPSM2	76123	-0.0018073995387355344	not_pres	not_pres	-0.04403500133962687	0.004374701638095222	0.0016447516533292705	0.6582595641577536	0.8017362792140106
LAS1L	76130	0.0010315633457257303	-0.004383828115031241	-0.010016362412886892	0.01246263706239746	-0.0025025608880952857	0.0015162096724131283	0.6217941347265168	0.7765301682537659
DEPDC1A	76131	-0.0013106680765805762	not_pres	not_pres	-0.09976991489693351	0.0038724421238095063	-0.0010441630796405102	0.7667345375776565	0.8710436070393567
PPP1R14C	76142	0.00951952695770257	not_pres	not_pres	-0.011179970084230509	-0.0329317710166668	-0.013700085863901597	0.14761095393022272	0.3080909510613088
COA5	76178	0.009618507084149599	not_pres	not_pres	-0.004059392335908837	0.003094031909523759	-0.0017949271434685669	0.49306869092703864	0.6791858979014052
ABHD12	76192	0.0017358835026713947	not_pres	not_pres	-0.00979825594536983	-0.00034361555476191546	0.0005628374622340853	0.7531006462764454	0.8631302134974291
MED13L	76199	0.0002751747459928777	not_pres	not_pres	0.013639927601360596	0.0009715056714286047	0.004107646825036383	0.19909410753822532	0.3806373729106606
STARD3NL	76205	0.005567497010463043	not_pres	not_pres	-0.005381650104139171	0.0009546604999999403	0.0008817559641640106	0.7794310375362159	0.8780780312722742
GRHPR	76238	0.01059186602404275	0.0013425697931895436	-0.006046799579234541	0.006921667440343129	-0.010300563714285803	0.0014248824116382447	0.7022667721151161	0.8321246369113068
RTF1	76246	0.00217536749648263	not_pres	not_pres	-0.01414447722881057	-0.008073007590476258	-0.005997235331138685	0.1801432487893404	0.354684225204568
ERCC6L2	76251	-0.004455442016918954	not_pres	not_pres	-0.004997476160302522	-0.0002601696723809645	-0.0014473029066471052	0.3620757907139661	0.5608716482140614
SLC38A3	76257	-0.0025123544122885033	not_pres	not_pres	0.028892061360926036	-0.011895965838095289	0.004346688982572984	0.6583771226567317	0.8017362792140106
FADS1	76267	-0.01650862804318787	-0.0010933146936768917	not_pres	0.010378874921688208	0.03606223700952379	0.008570935819068665	0.34719403609834076	0.5465190361785236
NDFIP2	76273	0.005297509834817457	0.014624459162918838	not_pres	-0.02633448072876829	0.00460189936666662	-0.001091336294787997	0.8841831685508625	0.9378326092254166
GPT	76282	-0.0020287982056990377	not_pres	not_pres	0.00849041212100124	-0.016111741776190514	-0.002988891231087132	0.6090567215942744	0.7676194156939288
MFAP4	76293	0.0025160132813891413	0.006482288519059395	0.09534339663131994	-0.09092024072554937	0.05867404924285717	0.010263728930084369	0.5867391874665915	0.7505017085553203
ATP11B	76295	0.0005129142920748076	not_pres	not_pres	-0.006039779789053609	0.0018736852619047062	-0.0004506306455503538	0.8819632498493954	0.9368395368890943
ERP44	76299	-0.0031992547780498636	0.0010580913739372394	0.012703739438343409	-0.005338955733199979	-0.002938612585714352	-0.003133514752611721	0.05277424020416832	0.13887572043448823
OSBP	76303	-0.0004228664775155931	-0.008622054845310437	-0.006486161859966033	-0.008182999383664069	-0.017488222047619142	-0.006607425172969415	0.011666340993513269	0.04007424410866425
RAB1B	76308	0.0007457149879786257	not_pres	not_pres	0.00923300892032955	0.004089024052380909	0.0034021855176848627	0.33852007459030364	0.53724800056319
COG2	76332	0.010734540168299176	not_pres	not_pres	0.00016446250167434506	0.003465196071428544	0.004637085699399544	0.03514985783928015	0.09937567030239207
TGDS	76355	0.000982817310774713	0.0032242203156301885	-0.0032604512571579314	-0.01862329305769815	0.01286807397142855	0.00030417603085925235	0.9501008726519582	0.9743714216998829
TRMT5	76357	-0.0008130328414959983	not_pres	not_pres	0.0055444287327571645	-0.005046136580952432	0.0005559583936609771	0.7840297243458847	0.8806490087950396
CEP112	76380	-0.001813168906945697	not_pres	not_pres	0.048057177973907794	-0.02627268799047628	0.006896069748407589	0.6980038609252182	0.8290719180581394
ZFP735	76390	0.007178560406945662	not_pres	not_pres	-0.043576175279614895	-0.005900052723809552	-0.004949359199742893	0.007391497136182923	0.02755797189890495
ABCC3	76408	0.00856385684327695	0.01757955309606933	0.0690011722632306	-0.03782802927522241	-0.003871313128571457	-0.0004162900591996523	0.9321120877077661	0.9651328384084679
LHPP	76429	-0.0020677739091718586	0.012874323901544193	0.08950856331541393	-0.010692516564185003	-0.021606079704761985	-0.009084004656450876	0.09093561555101448	0.2136868310946902
PPP1R18	76448	0.001025941657168302	-0.005733636117172064	-0.0038581384541306607	0.010179177905178236	0.007645042447618995	0.0025333012243873437	0.32762960535597907	0.5255601684158436
CAR12	76459	-0.003944607873552981	0.014232011665078287	0.07313422172497118	0.0012603712348010152	-0.0023400614928571623	-0.0024752844166132533	0.02810377298026534	0.08270457961574341
PCOLCE2	76477	-0.00809837636776492	not_pres	not_pres	-0.016160058850688983	0.02953205830476187	0.001323932571465211	0.9054434524821635	0.9492964420231395
HAUS8	76478	-0.011817427334817446	not_pres	not_pres	-0.0012343967626281954	-0.01919030289523816	-0.013961127607124266	0.00034536223075376515	0.003065802426348041
SMNDC1	76479	0.0016621239937666989	0.0020871835399775274	-0.0370662542410988	0.008883044377582652	-0.0011650392428571611	0.002335155772365474	0.2668197457636545	0.462229696904059
RMC1	76482	-0.0011857020658949152	-0.013596354490070434	not_pres	-0.01792150512134527	-0.010739374647619097	-0.00985500890978592	0.00039559576254200035	0.0033336080031116607
LMF1	76483	0.003996577683882441	0.005917211646241552	0.005834281136408492	-0.022362353250391556	-0.007734684714285768	-0.003769292935282531	0.517390394600403	0.6994028387682236
GLT8D1	76485	-0.0007387143900267098	not_pres	not_pres	0.004220680413823785	-0.000437929511111268	0.0009461723362310064	0.5404852893017942	0.7171518826329817
ABHD14B	76491	0.006479147015138018	not_pres	not_pres	0.02127529969369435	0.013340738057142795	0.014440541980662398	0.0002860614338002776	0.002781001617368541
CLASP2	76499	0.00032755112310774853	not_pres	not_pres	0.006399657441523446	-0.002722338190476223	6.225383332007774e-05	0.9799029018592076	0.989245914410281
IP6K2	76500	-0.0036093353610863847	not_pres	not_pres	-0.0076773462991768515	0.0013920155880952148	-0.0031093417756355908	0.21025566893475245	0.39519633873083765
COMMD9	76501	0.005395043474621544	-0.0021591045852256824	-0.03574405852210491	-0.0013668669375273418	-0.00831687218095236	-0.0016712353527228965	0.5296678640053519	0.7096153413065868
PLET1	76509	0.0014175092356188811	0.0025518809938273462	-0.0015114651893621267	-0.013748215837205799	0.0017127988587301631	0.0015804825321242989	0.33731705309372995	0.5359671860640985
TRAPPC9	76510	-0.0012743607039180814	not_pres	not_pres	0.004786720632356023	0.002383618771428543	0.001828518413649005	0.6143639091264153	0.7709965594410346
LSM8	76522	0.00201675493811219	0.004330878170165545	-0.0012680946601705823	-0.018273968834810847	0.007307857078571393	0.0007892952267463829	0.8266865768444336	0.9060520352810941
CLN6	76524	-0.00046683629563668136	-0.03235280630309212	-0.0028139663894213574	0.04511886323393938	-0.01195567347142864	-9.57050854706068e-05	0.9936794665816231	0.9967034751678923
IL34	76527	0.009642688637577937	not_pres	not_pres	0.02831788944176203	-0.0009436204476190712	0.008198107738898949	0.2121748814874176	0.39763331834146903
TMEM101	76547	-0.001143063252894037	not_pres	not_pres	-0.013082974639436196	-0.008955837757142905	-0.009192931860648103	0.002685662059663696	0.01241943973505943
ATG2B	76559	0.003602760853072122	not_pres	not_pres	0.009230916540971822	0.0034785717952380765	0.003927996695805303	0.2035102125446775	0.3863957567006466
QRSL1	76563	0.005153265883793406	0.02630846643282575	not_pres	-0.0020381933555904536	-0.01174828318571438	0.0032851134244473576	0.6028991543213535	0.7628161859053222
RFLNB	76566	-0.003089155899821893	0.02974910875397034	-0.0009520617411910293	-0.022278560709072193	-0.009432774661904855	-0.0002310296664814863	0.97867486547717	0.9886411031700019
IFT46	76568	-0.0015057288557435372	-0.02514831690635133	-0.0036757758489905923	-0.01663426177932706	0.011887628614285654	-0.005627121671378872	0.3489316326447359	0.5483249702472454
MFSD2A	76574	-0.0028463050400712345	not_pres	not_pres	-0.0005061015778529132	-0.0018403580476190739	-0.001926712555404374	0.012026731163254145	0.04102942426061744
FAF2	76577	-0.002168772964603745	not_pres	not_pres	0.00292877802598443	0.002396016188095226	0.0004765687804090207	0.823422073000545	0.9041714165376753
IPO11	76582	-0.0021306243281389095	-0.0021567027605534222	0.009745448125810213	0.002184758985633861	0.0021497738499999426	-0.00040371453481427447	0.8296737956493305	0.9073831191503068
DNAJC18	76594	0.00444526636910062	not_pres	not_pres	0.008599757842242664	0.0015389982285713526	0.0029956591177381685	0.10700832425763918	0.2431304320885987
LRRC27	76612	0.004885845605520932	not_pres	not_pres	-0.012758925019391722	-0.021324228721428622	-0.008812117822873835	0.21270696799849087	0.39848431344418417
IMMT	76614	-0.0032204610529831014	-0.00176817581555605	0.022988205751811097	-0.01220626897422565	-0.013682673336508196	-0.005716569464964238	0.009877915784590297	0.03489889506537046
